"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"261",0.252399,0.257278,0.287805,0.269634,0.323917,0.312953,0.327323,0.387641,0.15089,0.169997,0.183783,0.188961,0.267174,0.293349,0.300321,0.462198,0.142659,0.16773,0.161171,0.218435,0.182668,0.264707,0.251464,0.491148,0.153983,0.168346,0.173113,0.216791,0.16164,0.214878,0.250926,0.411591,0.252774,0.238647,0.238281,0.234652,0.440062,0.468045,0.385131,0.467426
"262",0.23901,0.226653,0.351282,0.345782,0.27522,0.272679,0.390821,0.472794,0.169756,0.18917,0.172955,0.198309,0.224034,0.292148,0.298971,0.478136,0.138694,0.178254,0.143629,0.178561,0.182421,0.273181,0.237129,0.481817,0.170065,0.188399,0.19705,0.23472,0.186805,0.226515,0.293942,0.50207,0.238008,0.291426,0.317132,0.291864,0.34052,0.342048,0.361462,0.433073
"263",0.520331,0.407587,0.246055,0.235614,0.428645,0.413302,0.48109,0.539821,0.164844,0.190207,0.192098,0.205462,0.244183,0.280367,0.261793,0.387582,0.128586,0.148123,0.140313,0.161829,0.160308,0.212289,0.25639,0.49502,0.150859,0.161495,0.208227,0.252066,0.239482,0.347039,0.275901,0.486765,0.22254,0.22077,0.236704,0.245268,0.372555,0.413687,0.385468,0.460924
"264",0.278758,0.287808,0.3237,0.273899,0.304079,0.302903,0.347244,0.383547,0.16471,0.169739,0.176423,0.207139,0.216839,0.292131,0.343169,0.587617,0.124293,0.143721,0.176041,0.267138,0.199371,0.274744,0.236499,0.42571,0.147786,0.174405,0.192202,0.234783,0.228436,0.305809,0.259233,0.396262,0.275069,0.264177,0.379357,0.368356,0.364862,0.360636,0.728412,0.855104
"265",0.255028,0.256363,0.292133,0.303903,0.266202,0.310999,0.380491,0.396566,0.151003,0.179611,0.166654,0.197165,0.234843,0.3082,0.242642,0.333014,0.137803,0.17288,0.142938,0.182321,0.165953,0.241622,0.189034,0.320483,0.148396,0.159839,0.17017,0.219549,0.207001,0.2813,0.233933,0.40357,0.278066,0.317717,0.261324,0.24987,0.337098,0.343213,0.398815,0.501951
"266",0.247872,0.241086,0.250099,0.256752,0.253874,0.27578,0.633047,0.800483,0.177358,0.199909,0.167067,0.195304,0.208375,0.249549,0.357931,0.579216,0.125746,0.143768,0.147877,0.187347,0.162401,0.209087,0.242985,0.445464,0.135055,0.147566,0.155863,0.176705,0.177088,0.210116,0.38572,0.586454,0.232309,0.336277,0.403208,0.373059,0.311119,0.331152,0.458319,0.519672
"267",0.263791,0.304287,0.224597,0.216369,0.329933,0.320654,0.419064,0.505474,0.172938,0.193993,0.177344,0.219666,0.197111,0.230151,0.280391,0.480607,0.125484,0.145968,0.143199,0.179035,0.195672,0.294024,0.233587,0.416582,0.15647,0.178151,0.205703,0.238293,0.227134,0.29081,0.306752,0.4499,0.299931,0.461842,0.340434,0.308065,0.585663,0.526131,0.454524,0.522497
"268",0.26279,0.295818,0.281057,0.270827,0.868905,0.788814,0.438882,0.48996,0.150813,0.170504,0.154642,0.181044,0.198093,0.222542,0.297159,0.459692,0.135892,0.156214,0.145235,0.183681,0.169534,0.235085,0.249697,0.449066,0.159913,0.166845,0.184361,0.218497,0.236381,0.30699,0.337084,0.56615,0.226521,0.323585,0.242345,0.262564,0.295088,0.313286,0.413481,0.529713
"269",0.280755,0.272699,0.422742,0.396073,0.618742,0.586121,0.425029,0.513968,0.172435,0.193753,0.176537,0.21023,0.250226,0.317111,0.266101,0.430902,0.125761,0.140868,0.148134,0.190589,0.184845,0.272663,0.229113,0.429918,0.153225,0.154094,0.165671,0.189091,0.195839,0.261039,0.251841,0.359451,0.224242,0.248749,0.259173,0.310742,0.341681,0.330894,0.439963,0.529568
"270",0.250476,0.262006,0.243108,0.267136,0.364305,0.406657,0.527915,0.670801,0.150887,0.162073,0.157396,0.19683,0.229752,0.273982,0.315562,0.510443,0.134681,0.156132,0.159076,0.206181,0.177635,0.264762,0.233287,0.438011,0.154321,0.175255,0.168504,0.190191,0.189538,0.240998,0.310232,0.488318,0.218068,0.225787,0.305538,0.288278,0.348133,0.343694,0.474387,0.547843
"271",0.26777,0.273566,0.360216,0.371806,0.275483,0.266213,0.452274,0.537064,0.162342,0.198922,0.187465,0.232504,0.235872,0.316792,0.291572,0.4284,0.135862,0.159334,0.142116,0.176548,0.174334,0.247208,0.210435,0.339698,0.16938,0.166633,0.209119,0.265649,0.221239,0.302724,0.316303,0.49012,0.222074,0.221989,0.214302,0.240157,0.334283,0.34266,0.393852,0.524741
"272",0.310022,0.282549,0.235546,0.254819,0.285418,0.287916,0.529594,0.662156,0.161961,0.188607,0.225904,0.298983,0.192449,0.252049,0.231662,0.384262,0.127767,0.145664,0.149433,0.189322,0.142767,0.177412,0.215279,0.389797,0.159792,0.157782,0.162717,0.187514,0.186703,0.220467,0.341934,0.562948,0.358402,0.389853,0.328344,0.308556,0.279479,0.244673,0.320247,0.300165
"273",0.304668,0.261872,0.320213,0.282436,0.312589,0.318452,0.404558,0.480563,0.148021,0.168574,0.189574,0.218988,0.202303,0.244365,0.35391,0.531857,0.130474,0.14208,0.146587,0.168312,0.171924,0.247245,0.236919,0.430646,0.142493,0.15291,0.190868,0.221834,0.246743,0.294791,0.270768,0.391334,0.238815,0.285098,0.28007,0.282809,0.298933,0.301899,0.378076,0.49849
"274",0.245042,0.265723,0.314292,0.321438,0.288484,0.304171,0.363449,0.434234,0.150789,0.167686,0.188733,0.218193,0.23289,0.302021,0.285798,0.412604,0.142612,0.171425,0.149234,0.195025,0.172431,0.252035,0.266484,0.585704,0.15021,0.163887,0.235138,0.276042,0.22659,0.264805,0.274517,0.43578,0.24288,0.228497,0.229615,0.220694,0.372428,0.31796,0.33257,0.413918
"275",0.260087,0.229407,0.27459,0.2774,0.29487,0.293794,0.72162,0.845733,0.16105,0.180953,0.184458,0.223215,0.240731,0.279962,0.337646,0.538102,0.135625,0.158448,0.152656,0.195553,0.154734,0.202085,0.216615,0.391079,0.166598,0.179885,0.190071,0.222001,0.219763,0.303339,0.232819,0.374371,0.299169,0.276135,0.221021,0.26121,0.311163,0.338109,0.401908,0.502367
"276",0.236812,0.295153,0.254669,0.284975,0.438078,0.431311,0.409283,0.492033,0.160655,0.182708,0.178872,0.203261,0.214778,0.280043,0.250054,0.356855,0.133424,0.158276,0.156888,0.208735,0.168505,0.237027,0.217412,0.380897,0.148899,0.161257,0.154812,0.172289,0.211897,0.254929,0.247299,0.378664,0.279012,0.261694,0.346017,0.311682,0.307582,0.320807,0.307342,0.347554
"277",0.253822,0.233012,0.310756,0.292944,0.365341,0.365305,0.347883,0.37932,0.168371,0.205403,0.16286,0.184327,0.27192,0.404539,0.29082,0.470997,0.13272,0.153935,0.154819,0.206936,0.159406,0.212298,0.2646,0.523224,0.161411,0.176483,0.200215,0.231841,0.171328,0.204117,0.276873,0.446845,0.271516,0.276929,0.237456,0.232445,0.636294,0.597056,0.36929,0.415725
"278",0.267008,0.223238,0.359436,0.353226,0.284082,0.301019,0.407739,0.50335,0.15827,0.178372,0.185897,0.215438,0.188348,0.261488,0.252187,0.418674,0.129266,0.143618,0.164485,0.220563,0.179812,0.265509,0.237861,0.420705,0.175309,0.192519,0.188166,0.226357,0.211739,0.28706,0.295823,0.417714,0.236391,0.28244,0.411722,0.395119,0.386314,0.369119,0.434672,0.492828
"279",0.303323,0.283677,0.451813,0.392249,0.41881,0.395945,0.392013,0.462689,0.144012,0.158964,0.18667,0.221238,0.199469,0.259646,0.255577,0.431218,0.128653,0.151608,0.134963,0.163893,0.160776,0.233528,0.207117,0.351871,0.160893,0.162546,0.167477,0.198279,0.246323,0.316658,0.312553,0.491672,0.211233,0.221568,0.280097,0.317815,0.348238,0.32775,0.389972,0.435809
"280",0.276771,0.321483,0.253416,0.252702,0.272932,0.278883,0.406296,0.511394,0.171404,0.196885,0.160443,0.179312,0.202318,0.245664,0.236925,0.361137,0.129176,0.155372,0.149429,0.187169,0.169663,0.241458,0.21572,0.40135,0.165908,0.188961,0.167383,0.183506,0.215119,0.270362,0.338759,0.54083,0.270732,0.230196,0.350799,0.318515,0.316591,0.327833,0.345928,0.367599
"281",0.368649,0.324623,0.428848,0.417334,0.314075,0.344856,0.443894,0.648179,0.1545,0.180604,0.169671,0.201556,0.196009,0.266952,0.259076,0.442994,0.125737,0.142288,0.139453,0.17834,0.171926,0.251238,0.202244,0.304784,0.157747,0.157557,0.177492,0.190081,0.197788,0.233031,0.363483,0.519993,0.380199,0.341037,0.237195,0.237648,0.40386,0.395694,0.622768,0.677823
"282",0.238538,0.214217,0.418251,0.372098,0.384746,0.405514,0.397537,0.471243,0.162516,0.180475,0.183971,0.211352,0.212642,0.253624,0.23075,0.312916,0.126506,0.146743,0.146888,0.187465,0.1771,0.267588,0.252311,0.571122,0.147144,0.149758,0.174812,0.223555,0.183782,0.230044,0.301627,0.622779,0.240424,0.231988,0.257512,0.248735,0.277661,0.280868,0.310512,0.367231
"283",0.228826,0.227116,0.234053,0.240485,0.374445,0.359586,0.364907,0.383787,0.150594,0.165907,0.193063,0.222091,0.18765,0.234694,0.290212,0.471691,0.126041,0.141492,0.140861,0.16743,0.167179,0.232105,0.257039,0.531348,0.158368,0.178697,0.169382,0.199528,0.211033,0.269582,0.344477,0.580719,0.229093,0.215224,0.299362,0.326331,0.430825,0.421968,0.405887,0.48049
"284",0.224903,0.287391,0.285197,0.316563,0.407199,0.431594,0.293629,0.325789,0.150853,0.16984,0.219755,0.288695,0.20194,0.267294,0.255578,0.401526,0.127079,0.150958,0.135715,0.159881,0.151595,0.208482,0.263896,0.499411,0.161917,0.174936,0.186974,0.213089,0.237293,0.277374,0.328024,0.552535,0.405739,0.454301,0.254516,0.233115,0.303673,0.272256,0.395995,0.44504
"285",0.29027,0.332075,0.25074,0.250777,0.288206,0.258919,0.351267,0.420182,0.153925,0.173378,0.182442,0.202596,0.196845,0.268257,0.273295,0.403051,0.134693,0.155249,0.145269,0.173522,0.181041,0.262226,0.212542,0.351531,0.153966,0.169936,0.200749,0.235421,0.201076,0.236945,0.291402,0.412339,0.249743,0.235381,0.451372,0.427939,0.331496,0.35255,0.429295,0.529732
"286",0.213738,0.231058,0.298496,0.270099,0.315267,0.307548,0.396273,0.525722,0.144671,0.16005,0.168836,0.192879,0.220505,0.276116,0.277984,0.490975,0.131408,0.155675,0.149962,0.19421,0.185905,0.279793,0.241598,0.467933,0.176073,0.198134,0.183801,0.216284,0.210325,0.273261,0.269422,0.412697,0.254398,0.271816,0.417558,0.343595,0.318986,0.319679,0.494026,0.573556
"287",0.282009,0.302057,0.388014,0.371588,0.355462,0.334127,0.424858,0.467374,0.172042,0.197829,0.172027,0.186448,0.198588,0.255543,0.432369,0.614986,0.127174,0.144834,0.143469,0.190706,0.171758,0.23648,0.220012,0.383799,0.154157,0.165973,0.192478,0.242305,0.172915,0.215652,0.21381,0.316395,0.269517,0.258695,0.240951,0.24286,0.311914,0.313775,0.413241,0.506329
"288",0.268254,0.261837,0.361163,0.338929,0.373082,0.359238,0.598306,0.742312,0.14381,0.170691,0.19417,0.208149,0.196841,0.250685,0.284768,0.474753,0.136631,0.166621,0.144387,0.18204,0.181409,0.293549,0.209032,0.382777,0.184766,0.220567,0.177096,0.205199,0.28275,0.351362,0.233316,0.317591,0.232168,0.31707,0.303668,0.30564,0.324986,0.334083,0.392725,0.455648
"289",0.348592,0.32817,0.303778,0.284165,0.313724,0.303226,0.443941,0.545582,0.160277,0.193687,0.167072,0.226716,0.197372,0.259853,0.236163,0.396028,0.129263,0.151409,0.142839,0.188458,0.177538,0.289809,0.17995,0.30173,0.162585,0.194193,0.171493,0.207584,0.163694,0.21636,0.252483,0.399011,0.306077,0.298673,0.32351,0.309559,0.267917,0.230167,0.366668,0.439306
"290",0.299628,0.302223,0.269881,0.243871,0.288606,0.280399,0.903273,1.01485,0.148546,0.159124,0.154297,0.186705,0.174851,0.206342,0.287239,0.46359,0.129311,0.147755,0.160162,0.214007,0.149221,0.189937,0.185269,0.276103,0.15378,0.174041,0.210665,0.250136,0.234158,0.31025,0.256594,0.389705,0.212511,0.217146,0.242905,0.24128,0.274885,0.262969,0.532414,0.658601
"291",0.256915,0.225009,0.277655,0.293847,0.336351,0.325838,0.351709,0.408424,0.150267,0.161239,0.202522,0.219723,0.255754,0.332711,0.391488,0.680345,0.127506,0.144592,0.14187,0.174584,0.174498,0.25497,0.224577,0.425328,0.153136,0.169852,0.193379,0.219607,0.223574,0.284828,0.241755,0.379368,0.212358,0.223824,0.215864,0.219019,0.32991,0.333222,0.270242,0.310285
"292",0.363749,0.400042,0.279847,0.307137,0.29098,0.290076,0.379029,0.449533,0.15033,0.165877,0.163612,0.196161,0.201787,0.257084,0.238551,0.377855,0.133611,0.156385,0.138536,0.174826,0.173592,0.247261,0.201683,0.331098,0.151083,0.176859,0.167263,0.198778,0.216704,0.249359,0.320129,0.508945,0.304143,0.30414,0.317653,0.29178,0.314127,0.333478,0.65999,0.64057
"293",0.24928,0.290642,0.251149,0.231257,0.30947,0.283793,0.421834,0.434215,0.150274,0.162908,0.172978,0.190487,0.186229,0.227387,0.331931,0.473899,0.126598,0.148189,0.151912,0.196325,0.168344,0.24953,0.211506,0.363467,0.173549,0.210157,0.169556,0.200005,0.204266,0.264026,0.253958,0.435923,0.221814,0.254785,0.349775,0.364384,0.274024,0.300478,0.390152,0.490157
"294",0.268798,0.332861,0.276972,0.233106,0.354778,0.353721,0.344615,0.417731,0.150131,0.147754,0.178646,0.199764,0.22521,0.2861,0.32149,0.534047,0.13657,0.154895,0.155304,0.196712,0.175521,0.23997,0.209976,0.32198,0.145147,0.162651,0.191957,0.233711,0.227283,0.314218,0.258304,0.412647,0.228695,0.258524,0.300736,0.359023,0.653727,0.606072,0.306263,0.341888
"295",0.310678,0.308455,0.266213,0.2178,0.347615,0.345634,0.467164,0.517398,0.149163,0.153011,0.207252,0.221358,0.218756,0.283051,0.262933,0.432076,0.124734,0.148373,0.153573,0.201462,0.17132,0.242808,0.232675,0.379673,0.183614,0.195267,0.173281,0.212425,0.190621,0.248485,0.25669,0.375567,0.283096,0.290621,0.282316,0.297747,0.644447,0.617793,0.476216,0.556843
"296",0.271832,0.319906,0.310716,0.265584,0.366793,0.379672,0.379314,0.441629,0.150107,0.163633,0.167016,0.189721,0.220333,0.303489,0.281368,0.463507,0.124117,0.142059,0.146288,0.191105,0.178448,0.271198,0.213639,0.380851,0.158986,0.19168,0.179088,0.210218,0.184993,0.229552,0.258658,0.406408,0.263586,0.275932,0.228262,0.244673,0.297305,0.301057,0.363764,0.513559
"297",0.191019,0.248234,0.288187,0.255249,0.431228,0.430732,0.425717,0.506562,0.152384,0.166531,0.193789,0.214883,0.212174,0.24734,0.252747,0.362232,0.128357,0.14655,0.158829,0.209037,0.186443,0.26885,0.207751,0.358536,0.156928,0.17809,0.191723,0.225655,0.190669,0.241019,0.316065,0.576695,0.246349,0.261796,0.341249,0.354233,0.536145,0.543575,0.434954,0.504635
"298",0.287402,0.348194,0.303283,0.27096,0.255156,0.26828,0.380466,0.471674,0.172671,0.186087,0.168779,0.194994,0.226894,0.301126,0.295913,0.456402,0.132269,0.150669,0.153682,0.20086,0.190863,0.2993,0.222709,0.432783,0.15657,0.18502,0.163826,0.193566,0.208599,0.281034,0.228201,0.342762,0.236391,0.253346,0.250927,0.243509,0.314384,0.342941,0.814709,1.14362
"299",0.221748,0.219283,0.260063,0.264552,0.358776,0.377723,0.331957,0.396737,0.155684,0.177383,0.187,0.235219,0.167755,0.216626,0.300052,0.558736,0.129394,0.158584,0.148227,0.19049,0.147475,0.192492,0.202762,0.352662,0.165831,0.188429,0.191002,0.212732,0.252698,0.327891,0.260908,0.41763,0.248396,0.26444,0.359041,0.324455,0.276488,0.293877,1.00598,1.1534
"300",0.294999,0.284612,0.357449,0.347744,0.233992,0.242723,0.349916,0.444603,0.152698,0.171025,0.196623,0.216325,0.197494,0.264767,0.335216,0.601251,0.127877,0.153391,0.145488,0.177688,0.157444,0.211968,0.198571,0.307128,0.152696,0.18276,0.187928,0.211653,0.210566,0.236377,0.330078,0.514233,0.278046,0.33862,0.326646,0.342029,0.32265,0.314215,0.483689,0.543986
"301",0.245504,0.260985,0.255802,0.262084,0.429288,0.400739,0.368067,0.444451,0.148283,0.173764,0.169662,0.191108,0.200941,0.253063,0.268231,0.461864,0.134208,0.162909,0.149455,0.209265,0.171679,0.221669,0.263032,0.562662,0.141557,0.158435,0.169785,0.190924,0.211412,0.263894,0.266193,0.375606,0.25833,0.265154,0.353077,0.341788,0.338121,0.341475,0.397367,0.496031
"302",0.277687,0.314273,0.382744,0.339472,0.271103,0.292493,0.465694,0.564983,0.157994,0.186727,0.195276,0.238354,0.178479,0.219953,0.367161,0.724892,0.131629,0.15364,0.142796,0.17607,0.168421,0.248895,0.17777,0.275666,0.153208,0.16847,0.17729,0.217325,0.180601,0.234745,0.222002,0.320353,0.28141,0.266905,0.266788,0.272517,0.337692,0.353735,0.560314,0.648892
"303",0.289994,0.291436,0.264808,0.22819,0.356031,0.34154,0.452724,0.485216,0.154504,0.183433,0.186552,0.219667,0.233435,0.307054,0.335541,0.572631,0.126741,0.147236,0.159446,0.220706,0.170715,0.243057,0.216201,0.355054,0.150379,0.160447,0.169397,0.202151,0.201672,0.261833,0.225023,0.359903,0.259665,0.318472,0.278264,0.249486,0.405121,0.415997,0.2814,0.353304
"304",0.311772,0.307851,0.280537,0.297947,0.227463,0.236286,0.29934,0.350441,0.145437,0.158504,0.170746,0.183598,0.191232,0.240017,0.248378,0.36075,0.133136,0.158923,0.133951,0.155604,0.154,0.196418,0.225475,0.369399,0.160921,0.181855,0.178372,0.207924,0.189175,0.257057,0.332985,0.672543,0.240411,0.222632,0.221267,0.206046,0.360824,0.368015,0.423491,0.52132
"305",0.258172,0.323344,0.264941,0.280495,0.306915,0.305479,0.497282,0.623484,0.156567,0.180398,0.176786,0.21958,0.185655,0.243002,0.240218,0.386653,0.130684,0.153627,0.156082,0.208386,0.178368,0.271176,0.230368,0.408393,0.178382,0.210629,0.179509,0.210859,0.20198,0.242363,0.27494,0.422747,0.267845,0.258582,0.273215,0.272704,0.326763,0.292266,0.392991,0.436161
"306",0.240817,0.270628,0.257529,0.271092,0.289801,0.281391,0.29626,0.323994,0.150817,0.171371,0.157777,0.180571,0.19716,0.227233,0.425367,0.711195,0.12841,0.139641,0.144701,0.183798,0.180299,0.262778,0.255572,0.5209,0.163411,0.181798,0.194198,0.218612,0.203907,0.259578,0.360926,0.612381,0.259319,0.285779,0.264775,0.246352,0.310391,0.311822,0.427577,0.471863
"307",0.288395,0.260444,0.215815,0.224839,0.32197,0.346843,0.326425,0.42122,0.172508,0.187224,0.195199,0.239904,0.205928,0.266427,0.267797,0.477528,0.131306,0.147653,0.143311,0.179172,0.168517,0.227999,0.212348,0.350711,0.151074,0.163518,0.170918,0.200432,0.227067,0.2958,0.286348,0.428597,0.244809,0.292594,0.316379,0.305644,0.404469,0.395291,0.438874,0.496106
"308",0.292704,0.271331,0.22048,0.250854,0.701109,0.645003,0.689924,0.73805,0.17476,0.190537,0.183935,0.207667,0.187379,0.223603,0.253983,0.367393,0.128474,0.148895,0.138504,0.16902,0.179198,0.25341,0.264076,0.506329,0.152947,0.169731,0.164103,0.194547,0.190059,0.252678,0.252104,0.383155,0.22546,0.262849,0.409351,0.380829,0.228451,0.227393,0.2964,0.327834
"309",0.247351,0.292602,0.52009,0.45602,0.354631,0.355608,0.342281,0.351693,0.165767,0.185314,0.193197,0.224075,0.202945,0.220756,0.22837,0.307485,0.130001,0.151645,0.150631,0.19337,0.161293,0.219737,0.223761,0.370531,0.139903,0.160944,0.188353,0.23659,0.176355,0.203873,0.271323,0.439069,0.221218,0.235496,0.403119,0.404569,0.255317,0.295611,0.441195,0.59728
"310",0.36854,0.349551,0.346567,0.365146,0.288925,0.301749,0.880748,1.04853,0.1539,0.172065,0.172897,0.192493,0.192341,0.23343,0.316818,0.501833,0.131204,0.148602,0.145538,0.187403,0.193982,0.305272,0.212358,0.365555,0.157404,0.170391,0.186907,0.236453,0.218068,0.271432,0.232812,0.345794,0.232938,0.229789,0.342779,0.287039,0.349741,0.377081,0.350355,0.440177
"311",0.238947,0.225684,0.335281,0.306387,0.513892,0.498874,0.41909,0.50095,0.160305,0.171174,0.175779,0.19609,0.201363,0.25622,0.25737,0.375093,0.128334,0.141411,0.153001,0.195336,0.181453,0.257913,0.223251,0.389526,0.159678,0.183559,0.162852,0.19994,0.200841,0.250392,0.269375,0.405989,0.374827,0.323186,0.275352,0.260266,0.287313,0.301681,0.376307,0.460876
"312",0.261484,0.255978,0.223387,0.230848,0.310251,0.305187,0.470018,0.601553,0.171399,0.182058,0.207471,0.260629,0.226063,0.297198,0.241165,0.368414,0.134859,0.148967,0.148242,0.188407,0.169193,0.232204,0.275112,0.616787,0.17953,0.188578,0.183274,0.210145,0.24476,0.329438,0.287944,0.440285,0.298538,0.400899,0.354389,0.346196,0.358526,0.354504,0.426293,0.53981
"313",0.245814,0.26911,0.330322,0.285392,0.368878,0.312409,0.569955,0.693206,0.176116,0.17614,0.192626,0.198146,0.211623,0.257834,0.302798,0.406088,0.131953,0.160224,0.144288,0.185572,0.150448,0.200397,0.2741,0.638254,0.15679,0.189348,0.163091,0.193937,0.206736,0.272613,0.253599,0.430193,0.23382,0.294594,0.317108,0.327212,0.316729,0.340373,0.347384,0.509742
"314",0.273028,0.252893,0.241874,0.244173,0.344914,0.322802,0.502705,0.559855,0.159869,0.171211,0.215301,0.241296,0.193948,0.25262,0.25736,0.373533,0.132948,0.149407,0.158418,0.206551,0.188816,0.28604,0.268678,0.479406,0.173664,0.194462,0.160697,0.181072,0.247361,0.32232,0.292111,0.432935,0.241121,0.289754,0.313175,0.298685,0.282832,0.286218,0.379931,0.456855
"315",0.298165,0.290763,0.369446,0.319934,0.401286,0.383692,0.276915,0.31284,0.165845,0.193405,0.181342,0.201834,0.257838,0.365325,0.248552,0.396171,0.137338,0.166785,0.149223,0.197605,0.188063,0.29482,0.195303,0.336505,0.169552,0.178395,0.178076,0.208266,0.219917,0.286952,0.28791,0.440258,0.259976,0.250468,0.291911,0.278998,0.310002,0.293392,0.558388,0.717795
"316",0.240871,0.291688,0.213799,0.23567,0.313923,0.333283,0.307321,0.342569,0.160949,0.179692,0.160775,0.176169,0.192939,0.24584,0.222678,0.312441,0.125877,0.140628,0.150735,0.194871,0.174523,0.258595,0.229773,0.440218,0.159207,0.181967,0.184873,0.222156,0.213231,0.267066,0.306878,0.501542,0.314356,0.324435,0.253131,0.258124,0.413475,0.405756,0.666196,0.716727
"317",0.34821,0.319592,0.289107,0.296615,0.330097,0.364528,0.420906,0.567775,0.150923,0.168118,0.165516,0.196412,0.217405,0.291927,0.283811,0.488332,0.131485,0.146814,0.16713,0.2269,0.175659,0.256523,0.2322,0.401302,0.174267,0.183192,0.196886,0.22012,0.23625,0.301209,0.362855,0.601741,0.214811,0.219617,0.328714,0.319279,0.341178,0.323334,0.526687,0.591542
"318",0.249928,0.236824,0.247052,0.243136,0.251656,0.24616,0.847038,1.01428,0.165095,0.191258,0.165303,0.188462,0.216465,0.260337,0.230008,0.317297,0.125862,0.144713,0.137247,0.163525,0.177606,0.242426,0.225747,0.402694,0.167386,0.188687,0.156409,0.180053,0.222091,0.285376,0.36659,0.617678,0.26596,0.264358,0.261183,0.249483,0.269199,0.250692,0.391048,0.473517
